Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2021,Overall,"West Virginia",All,Other/Unknown,All,All,All,All,"","","",""
2021,Overall,Wisconsin,All,Other/Unknown,All,All,All,All,"","","",""
2021,Overall,Wyoming,All,Other/Unknown,All,All,All,All,"","","",""
2021,Overall,Alabama,"Medicare & Medicaid",All,All,All,All,All,85114,82092.916667,25290,0.2971
2021,Overall,Alaska,"Medicare & Medicaid",All,All,All,All,All,19061,20165.916667,8898,0.4668
2021,Overall,Arizona,"Medicare & Medicaid",All,All,All,All,All,70020,71026.75,33370,0.4766
2021,Overall,Arkansas,"Medicare & Medicaid",All,All,All,All,All,69822,67503.416667,24566,0.3518
2021,Overall,California,"Medicare & Medicaid",All,All,All,All,All,904569,944563.08333,547015,0.6047
2021,Overall,Colorado,"Medicare & Medicaid",All,All,All,All,All,72197,72470,32615,0.4518
2021,Overall,Connecticut,"Medicare & Medicaid",All,All,All,All,All,86535,82861.416667,43816,0.5063
2021,Overall,Delaware,"Medicare & Medicaid",All,All,All,All,All,21659,21059.666667,11993,0.5537
2021,Overall,"District Of Columbia","Medicare & Medicaid",All,All,All,All,All,20994,21049.75,11170,0.5321
2021,Overall,Florida,"Medicare & Medicaid",All,All,All,All,All,298667,279634.25,114876,0.3846
2021,Overall,Georgia,"Medicare & Medicaid",All,All,All,All,All,145536,138221.75,49801,0.3422
2021,Overall,Hawaii,"Medicare & Medicaid",All,All,All,All,All,12218,12333,5225,0.4276
2021,Overall,Idaho,"Medicare & Medicaid",All,All,All,All,All,28099,28203.166667,9027,0.3213
2021,Overall,Illinois,"Medicare & Medicaid",All,All,All,All,All,255855,241446.75,108112,0.4226
2021,Overall,Indiana,"Medicare & Medicaid",All,All,All,All,All,124677,118430.58333,52687,0.4226
2021,Overall,Iowa,"Medicare & Medicaid",All,All,All,All,All,55274,54031.166667,22596,0.4088
2021,Overall,Kansas,"Medicare & Medicaid",All,All,All,All,All,45676,43487.25,17158,0.3756
2021,Overall,Kentucky,"Medicare & Medicaid",All,All,All,All,All,114109,107590,48311,0.4234
2021,Overall,Louisiana,"Medicare & Medicaid",All,All,All,All,All,110246,102784.5,33412,0.3031
2021,Overall,Maine,"Medicare & Medicaid",All,All,All,All,All,50171,49194.833333,20860,0.4158
2021,Overall,Maryland,"Medicare & Medicaid",All,All,All,All,All,132419,132346.91667,68356,0.5162
2021,Overall,Massachusetts,"Medicare & Medicaid",All,All,All,All,All,209360,205569.16667,129256,0.6174
2021,Overall,Michigan,"Medicare & Medicaid",All,All,All,All,All,192776,184202.75,90535,0.4696
2021,Overall,Minnesota,"Medicare & Medicaid",All,All,All,All,All,81068,78530.666667,42757,0.5274
2021,Overall,Mississippi,"Medicare & Medicaid",All,All,All,All,All,98412,92411.666667,28837,0.293
2021,Overall,Missouri,"Medicare & Medicaid",All,All,All,All,All,100247,94206.5,37065,0.3697
2021,Overall,Montana,"Medicare & Medicaid",All,All,All,All,All,23659,24109.666667,7448,0.3148
2021,Overall,Nebraska,"Medicare & Medicaid",All,All,All,All,All,27837,26861,9932,0.3568
2021,Overall,Nevada,"Medicare & Medicaid",All,All,All,All,All,42902,43604.083333,19566,0.4561
2021,Overall,"New Hampshire","Medicare & Medicaid",All,All,All,All,All,27419,26833.333333,14946,0.5451
2021,Overall,"New Jersey","Medicare & Medicaid",All,All,All,All,All,137085,131702.33333,64363,0.4695
2021,Overall,"New Mexico","Medicare & Medicaid",All,All,All,All,All,48810,49377.333333,23487,0.4812
2021,Overall,"New York","Medicare & Medicaid",All,All,All,All,All,433674,410729.83333,218623,0.5041
2021,Overall,"North Carolina","Medicare & Medicaid",All,All,All,All,All,177716,168486,68400,0.3849
2021,Overall,"North Dakota","Medicare & Medicaid",All,All,All,All,All,13713,13457.083333,4168,0.3039
2021,Overall,Ohio,"Medicare & Medicaid",All,All,All,All,All,170618,156246.33333,75866,0.4447
2021,Overall,Oklahoma,"Medicare & Medicaid",All,All,All,All,All,79164,75850.083333,31598,0.3991
2021,Overall,Oregon,"Medicare & Medicaid",All,All,All,All,All,74122,78383.666667,34304,0.4628
2021,Overall,Pennsylvania,"Medicare & Medicaid",All,All,All,All,All,211641,203420,97108,0.4588
2021,Overall,"Rhode Island","Medicare & Medicaid",All,All,All,All,All,15899,15265.25,8492,0.5341
2021,Overall,"South Carolina","Medicare & Medicaid",All,All,All,All,All,66811,61413,21776,0.3259
2021,Overall,"South Dakota","Medicare & Medicaid",All,All,All,All,All,16828,16910.5,5356,0.3183
2021,Overall,Tennessee,"Medicare & Medicaid",All,All,All,All,All,93317,89379.166667,30012,0.3216
2021,Overall,Texas,"Medicare & Medicaid",All,All,All,All,All,283132,267375.75,133876,0.4728
2021,Overall,Utah,"Medicare & Medicaid",All,All,All,All,All,22415,22213.583333,8838,0.3943
2021,Overall,Vermont,"Medicare & Medicaid",All,All,All,All,All,23644,23731.5,11865,0.5018
2021,Overall,Virginia,"Medicare & Medicaid",All,All,All,All,All,104707,99479.416667,43074,0.4114
2021,Overall,Washington,"Medicare & Medicaid",All,All,All,All,All,111254,113904.08333,44709,0.4019
2021,Overall,"West Virginia","Medicare & Medicaid",All,All,All,All,All,53078,51471.083333,21788,0.4105
2021,Overall,Wisconsin,"Medicare & Medicaid",All,All,All,All,All,104784,102889.16667,42164,0.4024
2021,Overall,Wyoming,"Medicare & Medicaid",All,All,All,All,All,11763,11876.833333,4311,0.3665
2021,Overall,Alabama,"Medicare Only",All,All,All,All,All,365676,374259.25,93265,0.255
2021,Overall,Alaska,"Medicare Only",All,All,All,All,All,65261,73063.25,21168,0.3244
2021,Overall,Arizona,"Medicare Only",All,All,All,All,All,566549,591850.91667,218754,0.3861
2021,Overall,Arkansas,"Medicare Only",All,All,All,All,All,307262,317256.41667,80182,0.261
2021,Overall,California,"Medicare Only",All,All,All,All,All,1764607,1932150.4167,872153,0.4942
2021,Overall,Colorado,"Medicare Only",All,All,All,All,All,346790,367797.75,102604,0.2959
2021,Overall,Connecticut,"Medicare Only",All,All,All,All,All,210238,214949.08333,72416,0.3444
2021,Overall,Delaware,"Medicare Only",All,All,All,All,All,132599,133778.16667,56674,0.4274
2021,Overall,"District Of Columbia","Medicare Only",All,All,All,All,All,31268,34120.166667,13932,0.4456
2021,Overall,Florida,"Medicare Only",All,All,All,All,All,1746589,1784343.0833,555889,0.3183
2021,Overall,Georgia,"Medicare Only",All,All,All,All,All,666484,686409.33333,178754,0.2682
2021,Overall,Hawaii,"Medicare Only",All,All,All,All,All,88848,96058.5,39164,0.4408
2021,Overall,Idaho,"Medicare Only",All,All,All,All,All,152955,162584.5,33349,0.218
2021,Overall,Illinois,"Medicare Only",All,All,All,All,All,1028184,1071529.0833,267815,0.2605
2021,Overall,Indiana,"Medicare Only",All,All,All,All,All,553442,566679.33333,132361,0.2392
2021,Overall,Iowa,"Medicare Only",All,All,All,All,All,361929,368687.33333,60170,0.1662
2021,Overall,Kansas,"Medicare Only",All,All,All,All,All,320897,327701.16667,60104,0.1873
2021,Overall,Kentucky,"Medicare Only",All,All,All,All,All,357881,368095.5,95343,0.2664
2021,Overall,Louisiana,"Medicare Only",All,All,All,All,All,302935,309505.75,61980,0.2046
2021,Overall,Maine,"Medicare Only",All,All,All,All,All,101339,112783.58333,28917,0.2853
2021,Overall,Maryland,"Medicare Only",All,All,All,All,All,599941,622153.83333,243539,0.4059
2021,Overall,Massachusetts,"Medicare Only",All,All,All,All,All,617049,631528.08333,306320,0.4964
2021,Overall,Michigan,"Medicare Only",All,All,All,All,All,684010,710027.16667,220777,0.3228
2021,Overall,Minnesota,"Medicare Only",All,All,All,All,All,335693,353168.66667,101329,0.3019
2021,Overall,Mississippi,"Medicare Only",All,All,All,All,All,295867,301341.25,68008,0.2299
2021,Overall,Missouri,"Medicare Only",All,All,All,All,All,501016,520634.16667,92820,0.1853
2021,Overall,Montana,"Medicare Only",All,All,All,All,All,137010,145956.66667,25454,0.1858
2021,Overall,Nebraska,"Medicare Only",All,All,All,All,All,210317,216603,31449,0.1495
2021,Overall,Nevada,"Medicare Only",All,All,All,All,All,201219,218973.83333,59422,0.2953
2021,Overall,"New Hampshire","Medicare Only",All,All,All,All,All,165722,175159.25,58064,0.3504
2021,Overall,"New Jersey","Medicare Only",All,All,All,All,All,753895,772815.5,288377,0.3825
2021,Overall,"New Mexico","Medicare Only",All,All,All,All,All,155647,168204.33333,62844,0.4038
2021,Overall,"New York","Medicare Only",All,All,All,All,All,1204056,1251334.5833,438961,0.3646
2021,Overall,"North Carolina","Medicare Only",All,All,All,All,All,836424,854781.16667,231293,0.2765
2021,Overall,"North Dakota","Medicare Only",All,All,All,All,All,78967,81542.333333,9932,0.1258
2021,Overall,Ohio,"Medicare Only",All,All,All,All,All,876804,901436.83333,242590,0.2767
2021,Overall,Oklahoma,"Medicare Only",All,All,All,All,All,376446,387094.33333,98857,0.2626
2021,Overall,Oregon,"Medicare Only",All,All,All,All,All,287388,311282.66667,102905,0.3581
2021,Overall,Pennsylvania,"Medicare Only",All,All,All,All,All,1040759,1064940.5833,331049,0.3181
2021,Overall,"Rhode Island","Medicare Only",All,All,All,All,All,71103,73447.416667,31483,0.4428
2021,Overall,"South Carolina","Medicare Only",All,All,All,All,All,574419,582546.91667,143187,0.2493
2021,Overall,"South Dakota","Medicare Only",All,All,All,All,All,100954,104983.58333,16016,0.1586
2021,Overall,Tennessee,"Medicare Only",All,All,All,All,All,567701,580717.83333,108681,0.1914
2021,Overall,Texas,"Medicare Only",All,All,All,All,All,1623890,1707958.5,562894,0.3466
2021,Overall,Utah,"Medicare Only",All,All,All,All,All,176107,182300.16667,43450,0.2467
2021,Overall,Vermont,"Medicare Only",All,All,All,All,All,83818,87945.25,29557,0.3526
2021,Overall,Virginia,"Medicare Only",All,All,All,All,All,840998,861045.33333,250165,0.2975
2021,Overall,Washington,"Medicare Only",All,All,All,All,All,580552,625389.91667,172335,0.2968
2021,Overall,"West Virginia","Medicare Only",All,All,All,All,All,165695,173664.16667,46874,0.2829
2021,Overall,Wisconsin,"Medicare Only",All,All,All,All,All,422951,443356.66667,93307,0.2206
2021,Overall,Wyoming,"Medicare Only",All,All,All,All,All,83742,89583.5,14462,0.1727
2021,1,National,All,All,All,All,All,All,22893082,30862859,6163853,0.2692
2021,1,National,"Medicare & Medicaid",All,All,All,All,All,4495685,5817428.6667,1781360,0.3962
2021,1,National,"Medicare Only",All,All,All,All,All,18397397,25045430.333,4382493,0.2382
2021,1,National,All,"American Indian/Alaska Native",All,All,All,All,121532,164567,41509,0.3415
2021,1,National,"Medicare & Medicaid","American Indian/Alaska Native",All,All,All,All,53456,70764.333333,20604,0.3854
2021,1,National,"Medicare Only","American Indian/Alaska Native",All,All,All,All,68076,93802.666667,20905,0.3071
2021,1,National,All,"Asian/Pacific Islander",All,All,All,All,637012,958440,227404,0.357
2021,1,National,"Medicare & Medicaid","Asian/Pacific Islander",All,All,All,All,306141,421879.66667,132823,0.4339
2021,1,National,"Medicare Only","Asian/Pacific Islander",All,All,All,All,330871,536560.33333,94581,0.2859
2021,1,National,All,"Black/African American",All,All,All,All,1835655,2543269,544786,0.2968
2021,1,National,"Medicare & Medicaid","Black/African American",All,All,All,All,772403,995561,274501,0.3554
2021,1,National,"Medicare Only","Black/African American",All,All,All,All,1063252,1547708,270285,0.2542
2021,1,National,All,Hispanic,All,All,All,All,1237095,1872545.3333,450161,0.3639
2021,1,National,"Medicare & Medicaid",Hispanic,All,All,All,All,617684,848734,271172,0.439
2021,1,National,"Medicare Only",Hispanic,All,All,All,All,619411,1023811.3333,178989,0.289
2021,1,National,All,"Non-Hispanic White",All,All,All,All,18402799,24383208.333,4712647,0.2561
2021,1,National,"Medicare & Medicaid","Non-Hispanic White",All,All,All,All,2620707,3304441,1028175,0.3923
2021,1,National,"Medicare Only","Non-Hispanic White",All,All,All,All,15782092,21078767.333,3684472,0.2335
2021,1,National,All,Other/Unknown,All,All,All,All,"","","",""
2021,1,National,"Medicare & Medicaid",Other/Unknown,All,All,All,All,"","","",""
2021,1,National,"Medicare Only",Other/Unknown,All,All,All,All,"","","",""
2021,1,National,All,All,Female,All,All,All,12960362,16881259,3693563,0.285
2021,1,National,"Medicare & Medicaid",All,Female,All,All,All,2695923,3331358.6667,1102777,0.4091
2021,1,National,"Medicare Only",All,Female,All,All,All,10264439,13549900.333,2590786,0.2524
2021,1,National,All,"American Indian/Alaska Native",Female,All,All,All,71864,92721.333333,26020,0.3621
2021,1,National,All,"Asian/Pacific Islander",Female,All,All,All,381397,564098.33333,138204,0.3624
2021,1,National,All,"Black/African American",Female,All,All,All,1089345,1405941.3333,345923,0.3176
2021,1,National,All,Hispanic,Female,All,All,All,719055,1012388,277470,0.3859
2021,1,National,All,"Non-Hispanic White",Female,All,All,All,10416337,13410056.667,2817954,0.2705
2021,1,National,All,Other/Unknown,Female,All,All,All,"","","",""
2021,1,National,All,All,Male,All,All,All,9932720,13981600,2470290,0.2487
2021,1,National,"Medicare & Medicaid",All,Male,All,All,All,1799762,2486070,678583,0.377
2021,1,National,"Medicare Only",All,Male,All,All,All,8132958,11495530,1791707,0.2203
2021,1,National,All,"American Indian/Alaska Native",Male,All,All,All,49668,71845.666667,15489,0.3119
2021,1,National,All,"Asian/Pacific Islander",Male,All,All,All,255615,394341.66667,89200,0.349
2021,1,National,All,"Black/African American",Male,All,All,All,746310,1137327.6667,198863,0.2665
2021,1,National,All,Hispanic,Male,All,All,All,518040,860157.33333,172691,0.3334
2021,1,National,All,"Non-Hispanic White",Male,All,All,All,7986462,10973151.667,1894693,0.2372
2021,1,National,All,Other/Unknown,Male,All,All,All,"","","",""
2021,1,National,All,All,All,Aged,All,All,19949140,26857890,4918249,0.2465
2021,1,National,"Medicare & Medicaid",All,All,Aged,All,All,2636143,3410213.6667,938343,0.356
2021,1,National,"Medicare Only",All,All,Aged,All,All,17312997,23447676.333,3979906,0.2299
2021,1,National,All,"American Indian/Alaska Native",All,Aged,All,All,87304,118185,27539,0.3154
2021,1,National,All,"Asian/Pacific Islander",All,Aged,All,All,572845,868684.33333,198856,0.3471
2021,1,National,All,"Black/African American",All,Aged,All,All,1286247,1793643.6667,338935,0.2635
2021,1,National,All,Hispanic,All,Aged,All,All,940546,1465500,312524,0.3323
2021,1,National,All,"Non-Hispanic White",All,Aged,All,All,16473183,21774811.667,3884664,0.2358
2021,1,National,All,Other/Unknown,All,Aged,All,All,"","","",""
2021,1,National,All,All,All,Disabled,All,All,2599619,3655188,1125396,0.4329
2021,1,National,"Medicare & Medicaid",All,All,Disabled,All,All,1694479,2244879,783715,0.4625
2021,1,National,"Medicare Only",All,All,Disabled,All,All,905140,1410309,341681,0.3775
2021,1,National,All,"American Indian/Alaska Native",All,Disabled,All,All,28747,40925,11773,0.4095
2021,1,National,All,"Asian/Pacific Islander",All,Disabled,All,All,46044,71010.333333,21603,0.4692
2021,1,National,All,"Black/African American",All,Disabled,All,All,440596,639933.66667,173265,0.3933
2021,1,National,All,Hispanic,All,Disabled,All,All,240872,350490.33333,115768,0.4806
2021,1,National,All,"Non-Hispanic White",All,Disabled,All,All,1783669,2459866,775196,0.4346
2021,1,National,All,Other/Unknown,All,Disabled,All,All,"","","",""
2021,1,National,All,All,All,ESRD,All,All,344323,349781,120208,0.3491
2021,1,National,"Medicare & Medicaid",All,All,ESRD,All,All,165063,162336,59302,0.3593
2021,1,National,"Medicare Only",All,All,ESRD,All,All,179260,187445,60906,0.3398
2021,1,National,All,"American Indian/Alaska Native",All,ESRD,All,All,5481,5457,2197,0.4008
2021,1,National,All,"Asian/Pacific Islander",All,ESRD,All,All,18123,18745.333333,6945,0.3832
2021,1,National,All,"Black/African American",All,ESRD,All,All,108812,109691.66667,32586,0.2995
2021,1,National,All,Hispanic,All,ESRD,All,All,55677,56555,21869,0.3928
2021,1,National,All,"Non-Hispanic White",All,ESRD,All,All,145947,148530.66667,52787,0.3617
2021,1,National,All,Other/Unknown,All,ESRD,All,All,"","","",""
2021,1,National,All,All,All,All,0-64,All,2760299,3821144.6667,1181546,0.4281
2021,1,National,"Medicare & Medicaid",All,All,All,0-64,All,1793795,2343297.3333,819344,0.4568
2021,1,National,"Medicare Only",All,All,All,0-64,All,966504,1477847.3333,362202,0.3748
2021,1,National,All,"American Indian/Alaska Native",All,All,0-64,All,31813,43989.666667,13020,0.4093
2021,1,National,All,"Asian/Pacific Islander",All,All,0-64,All,53795,79353.666667,24474,0.4549
2021,1,National,All,"Black/African American",All,All,0-64,All,501116,701404,191564,0.3823
2021,1,National,All,Hispanic,All,All,0-64,All,272304,382831,128085,0.4704
2021,1,National,All,"Non-Hispanic White",All,All,0-64,All,1836398,2514950.3333,794745,0.4328
2021,1,National,All,Other/Unknown,All,All,0-64,All,"","","",""
2021,1,National,All,All,All,All,65-74,All,9988163,14290294.667,2516187,0.2519
2021,1,National,"Medicare & Medicaid",All,All,All,65-74,All,1310853,1779346,489251,0.3732
2021,1,National,"Medicare Only",All,All,All,65-74,All,8677310,12510948.667,2026936,0.2336
2021,1,National,All,"American Indian/Alaska Native",All,All,65-74,All,46770,65101,15298,0.3271
2021,1,National,All,"Asian/Pacific Islander",All,All,65-74,All,277723,450926,91603,0.3298
2021,1,National,All,"Black/African American",All,All,65-74,All,743197,1079844,200023,0.2691
2021,1,National,All,Hispanic,All,All,65-74,All,505099,832184.33333,167832,0.3323
2021,1,National,All,"Non-Hispanic White",All,All,65-74,All,7973492,11228012.667,1927896,0.2418
2021,1,National,All,Other/Unknown,All,All,65-74,All,"","","",""
2021,1,National,All,All,All,All,75-84,All,7004650,8893114,1702404,0.243
2021,1,National,"Medicare & Medicaid",All,All,All,75-84,All,830137,1033325.6667,290020,0.3494
2021,1,National,"Medicare Only",All,All,All,75-84,All,6174513,7859788.3333,1412384,0.2287
2021,1,National,All,"American Indian/Alaska Native",All,All,75-84,All,31497,40713.333333,9754,0.3097
2021,1,National,All,"Asian/Pacific Islander",All,All,75-84,All,203152,287420.66667,71449,0.3517
2021,1,National,All,"Black/African American",All,All,75-84,All,414925,536848,107125,0.2582
2021,1,National,All,Hispanic,All,All,75-84,All,312681,453504.66667,102834,0.3289
2021,1,National,All,"Non-Hispanic White",All,All,75-84,All,5918465,7405758,1376566,0.2326
